getpwuid_r did not find a match for uid 501
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-07-05 17:25:18.235658+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libMobileGestalt.dylib) No persisted cache on this platform.
2026-07-05 17:25:18.236431+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x107504080] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2026-07-05 17:25:18.294121+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2026-07-05 17:25:18.294229+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2026-07-05 17:25:18.297434+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x60000210e8f0>
2026-07-05 17:25:18.297467+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:1] Alloc com.apple.frontboard.systemappservices
2026-07-05 17:25:18.297520+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2026-07-05 17:25:18.297653+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2026-07-05 17:25:18.298225+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2026-07-05 17:25:18.298703+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x107505980] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-07-05 17:25:18.298705+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x107408bc0] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2026-07-05 17:25:18.299243+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2026-07-05 17:25:18.306068+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2026-07-05 17:25:18.307519+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<org.rayforge.app((null))>
2026-07-05 17:25:18.307964+0000 0x10d97    Activity    0x3b680              25274  0    rayforge-app: (RunningBoardServices) didChangeInheritances
2026-07-05 17:25:18.309956+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x60000210e8f0>
2026-07-05 17:25:18.311026+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001708640>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 707 (elapsed = 0).
2026-07-05 17:25:18.311203+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 10; deactivation reasons: 0 -> 1024; animating application lifecycle event: 0
2026-07-05 17:25:18.311651+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UIApplicationSceneKeyboardSettings on FBSSceneSettings
2026-07-05 17:25:18.311666+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.open
2026-07-05 17:25:18.312147+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.workspace-service
2026-07-05 17:25:18.314375+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneOcclusionSettings> on FBSSceneSettings
2026-07-05 17:25:18.315156+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneInterfaceProtectionSettings> on FBSSceneSettings
2026-07-05 17:25:18.315470+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace registering source: com.apple.frontboard.systemappservices
2026-07-05 17:25:18.316447+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneLayoutPreferencesHostSettingsExtension on FBSSceneSettings
2026-07-05 17:25:18.317696+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace connected to endpoint : <BSServiceConnectionEndpoint: 0x6000002102c0; target: com.apple.frontboard.systemappservices; service: com.apple.frontboard.workspace-service>
2026-07-05 17:25:18.317746+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneSafeAreaSettingsExtension on FBSSceneSettings
2026-07-05 17:25:18.317915+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x6000030041b0 com.apple.frontboard.systemappservices> attempting immediate handshake from activate
2026-07-05 17:25:18.318756+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneLayoutPreferenceClientSettingsExtension on FBSSceneClientSettings
2026-07-05 17:25:18.319975+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x6000030041b0 com.apple.frontboard.systemappservices> sent handshake
2026-07-05 17:25:18.320804+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UIHomeAffordanceHostSceneSettings> on FBSSceneSettings
2026-07-05 17:25:18.321165+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (RunningBoardServices) [com.apple.runningboard:general] Added observer for process assertions expiration warning: <_RBSExpirationWarningClient: 0x60000020b3c0>
2026-07-05 17:25:18.321677+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISystemShellSceneHostingEnvironmentSettings on FBSSceneSettings
2026-07-05 17:25:18.322003+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneRenderingEnvironmentSettings on FBSSceneSettings
2026-07-05 17:25:18.322890+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneRenderingEnvironmentClientSettings> on FBSSceneClientSettings
2026-07-05 17:25:18.325257+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneTransitioningHostSettings> on FBSSceneSettings
2026-07-05 17:25:18.326419+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:UIScreen] Evaluated capturing state as 0 on <UIScreen: 0x107504c60> for initial
2026-07-05 17:25:18.326994+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:UIScreen] Evaluated capturing state as 0 on <UIScreen: 0x107504c60> for CADisplay KVO
2026-07-05 17:25:18.327027+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneFocusSystemSettings> on FBSSceneSettings
2026-07-05 17:25:18.327288+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneOrientationSettingsExtension on FBSSceneSettings
2026-07-05 17:25:18.327426+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneOrientationClientSettingsExtension on FBSSceneClientSettings
2026-07-05 17:25:18.327576+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneWindowingControlClientSettings on FBSSceneClientSettings
2026-07-05 17:25:18.327796+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingContentSizePreferenceClientSettings> on FBSSceneClientSettings
2026-07-05 17:25:18.327987+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneHostingTraitCollectionPropagationSettings on FBSSceneSettings
2026-07-05 17:25:18.328280+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationSettings> on FBSSceneSettings
2026-07-05 17:25:18.329101+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationClientSettings> on FBSSceneClientSettings
2026-07-05 17:25:18.329200+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libAccessibility.dylib) [com.apple.Accessibility:AXSupportCommon] Read CategoryName: per-app = 1, category name = (null)
2026-07-05 17:25:18.329301+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingEventDeferringSettings> on FBSSceneSettings
2026-07-05 17:25:18.329512+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libAccessibility.dylib) [com.apple.Accessibility:AXSupportCommon] Read CategoryName: per-app = 0, category name = (null)
2026-07-05 17:25:18.329607+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneSettings
2026-07-05 17:25:18.330446+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneClientSettings
2026-07-05 17:25:18.331429+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingViewControllerPreferencePropagationClientSettings> on FBSSceneClientSettings
2026-07-05 17:25:18.332935+0000 0x10d8e    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneZoomTransitionSettings> on FBSSceneSettings
2026-07-05 17:25:18.333394+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneSettingsCore on FBSSceneSettings
2026-07-05 17:25:18.347493+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneClientSettingsCore on FBSSceneClientSettings
2026-07-05 17:25:18.362237+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] Registering for test daemon availability notify post.
2026-07-05 17:25:18.363339+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2026-07-05 17:25:18.364555+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2026-07-05 17:25:18.365420+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2026-07-05 17:25:18.368024+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:UpdateScheduler] Selected display: name=LCD (PurpleMain), id=1
2026-07-05 17:25:18.372606+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneSettings setting counterpart class: UIApplicationSceneSettings
2026-07-05 17:25:18.372962+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneClientSettings setting counterpart class: UIApplicationSceneClientSettings
2026-07-05 17:25:18.373190+0000 0x10d94    Default     0x0                  25274  0    rayforge-app: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneTransitionContextCore on FBSSceneTransitionContext
2026-07-05 17:25:18.380747+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Will add backgroundTask with taskName: Persistent SceneSession Map Update, expirationHandler: <__NSGlobalBlock__: 0x1e61729e0>
2026-07-05 17:25:18.381749+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Reusing background assertion <BKSProcessAssertion: 0x60000210e8f0>
2026-07-05 17:25:18.382051+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x60000210e8f0>
2026-07-05 17:25:18.382355+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x60000170a880>: taskID = 2, taskName = Persistent SceneSession Map Update, creationTime = 707 (elapsed = 0).
2026-07-05 17:25:18.384061+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 5; deactivation reasons: 1024 -> 1056; animating application lifecycle event: 1
2026-07-05 17:25:18.387306+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.388637+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Should send trait collection or coordinate space update, interface style 1 -> 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.394239+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.394969+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:HomeAffordanceObservation] Initializing: <_UIHomeAffordanceSceneNotifier: 0x6000029063e0>; with scene: <UIWindowScene: 0x107505f60>
2026-07-05 17:25:18.395211+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BacklightServices) [com.apple.BacklightServices:scenes] 0x600000c0a310 setDelegate:<0x600000c0a400 _UIBacklightEnvironment> hasDelegate:YES for environment:sceneID:org.rayforge.app-default
2026-07-05 17:25:18.395886+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.396060+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x6000029109a0] Initialized with scene: <UIWindowScene: 0x107505f60>; behavior: <_UIEventDeferringBehavior_iOS: 0x600000214b80>; availableForProcess: 1, systemShellManagesKeyboardFocus: 1
2026-07-05 17:25:18.396526+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:2] Alloc com.apple.backboard.hid-services.xpc
2026-07-05 17:25:18.396852+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x10740f070] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-07-05 17:25:18.401517+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (BackBoardServices) [com.apple.BackBoard:EventDelivery] policyStatus:<BKSHIDEventDeliveryPolicyObserver: 0x600002602e20; process scope; status: target> was:none
2026-07-05 17:25:18.403116+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Setting default evaluation strategy for UIUserInterfaceIdiomPad to LastOneWins
2026-07-05 17:25:18.403445+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene target of keyboard event deferring environment did change: 1; scene: UIWindowScene: 0x107505f60; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aorg.rayforge.app-default
2026-07-05 17:25:18.403637+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:UIFocus] Focus system enabled
2026-07-05 17:25:18.404894+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:UIFocus] Failed to update focus with context <UIFocusUpdateContext: 0x600003008510; previouslyFocusedItem: (nil); nextFocusedItem: (nil); focusHeading: None>. No additional info available.
2026-07-05 17:25:18.405647+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.406154+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x6000029109a0] Scene target of event deferring environments did update: scene: 0x107505f60; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2026-07-05 17:25:18.406623+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x107505f60; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aorg.rayforge.app-default
2026-07-05 17:25:18.406775+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Stack[KeyWindow] 0x600000c0b3f0: Taking no further action for migration from LastOneWins -> SystemShellManaged as there are no scenes
2026-07-05 17:25:18.406906+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Setting default evaluation strategy for UIUserInterfaceIdiomPad to SystemShellManaged
2026-07-05 17:25:18.407079+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 0; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x107505f60; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x0; reason: UIWindowScene: 0x107505f60: Window scene became target of keyboard environment
2026-07-05 17:25:18.407521+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.409081+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.418664+0000 0x10d85    Fault       0x3b681              25274  14   rayforge-app: (UIKitCore) [com.apple.runtime-issues:UIKit App Config] `UIScene` lifecycle will soon be required. Failure to adopt will result in an assert in the future.
2026-07-05 17:25:18.418673+0000 0x10d85    Activity    0x3b681              25274  0    rayforge-app: (libsystem_trace.dylib) Activity for state dumps
2026-07-05 17:25:18.419673+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D)
2026-07-05 17:25:18.429270+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:org.rayforge.app-default  persistentID: 2698F8B8-F755-42EA-8E63-EEBF0702E13D
2026-07-05 17:25:18.429822+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:Application] Ignoring already applied deactivation reason: 5; deactivation reasons: 1056
2026-07-05 17:25:18.430010+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 11; deactivation reasons: 1056 -> 3104; animating application lifecycle event: 1
2026-07-05 17:25:18.430305+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.KeyboardArbiter:Client] startConnection
2026-07-05 17:25:18.431971+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x107410950] activating connection: mach=true listener=false peer=false name=com.apple.UIKit.KeyboardManagement.hosted
2026-07-05 17:25:18.443889+0000 0x10d95    Default     0x0                  25274  0    rayforge-app: (BoardServices) [com.apple.BoardServices:XPCErrors] [C:3] Alloc com.apple.PointerUI.pointeruid.service
2026-07-05 17:25:18.444605+0000 0x10d95    Default     0x0                  25274  0    rayforge-app: (libxpc.dylib) [com.apple.xpc:connection] [0x10700ca00] activating connection: mach=false listener=false peer=false name=(anonymous)
2026-07-05 17:25:18.460993+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:PointerLockState] preferredPointerLockStatus updated: scene: <UIWindowScene: 0x107505f60; role: UIWindowSceneSessionRoleApplication; persistentIdentifier: 2698F8B8-F755-42EA-8E63-EEBF0702E13D; activationState: UISceneActivationStateForegroundInactive>; viewController: <GdkIOSViewController: 0x10700c620>; preferredPointerLockStatus: _UIPointerLockStatusUnlocked
2026-07-05 17:25:18.462112+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:Orientation] <UIWindowScene: 0x107505f60> (2698F8B8-F755-42EA-8E63-EEBF0702E13D) Scene updated orientation preferences: none -> ( Pu Ll Lr Pd )
2026-07-05 17:25:18.462349+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window API is scene-level: YES
2026-07-05 17:25:18.462463+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] UIWindowScene: 0x107505f60: Window became key in scene: UIWindow: 0x10700a6f0; contextId: 0xF6B34999: reason: UIWindowScene: 0x107505f60: Window requested to become key in scene: 0x10700a6f0
2026-07-05 17:25:18.462548+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Key window needs update: 1; currentKeyWindowScene: 0x0; evaluatedKeyWindowScene: 0x107505f60; currentApplicationKeyWindow: 0x0; evaluatedApplicationKeyWindow: 0x10700a6f0; reason: UIWindowScene: 0x107505f60: Window requested to become key in scene: 0x10700a6f0
2026-07-05 17:25:18.462644+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyWindow] Window did become application key: UIWindow: 0x10700a6f0; contextId: 0xF6B34999; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Aorg.rayforge.app-default
2026-07-05 17:25:18.462861+0000 0x10d85    Default     0x0                  25274  1    rayforge-app: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x6000029109a0] Begin local event deferring requested for token: 0x60000260ef40; environments: 1; reason: UIWindowScene: 0x107505f60: Begin event deferring in keyboardFocus for window: 0x10700a6f0
2026-07-05 17:25:18.466543+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for key-window scene responder: <GdkIOSView: 0x10700cdc0; frame = (0 0; 1032 1376); > force:N
2026-07-05 17:25:18.467265+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _reloadInputViewsForKeyWindowSceneResponder: 1 force: 0, fromBecomeFirstResponder: 1 (automaticKeyboard: 1, reloadIdentifier: D11E051F-5A63-421D-B201-93C3D946098E)
2026-07-05 17:25:18.467396+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder: <GdkIOSView: 0x10700cdc0; frame = (0 0; 1032 1376); >, automaticKeyboard: 1, force: 0
2026-07-05 17:25:18.467417+0000 0x10d90    Activity    0x3b682              25274  0    rayforge-app: (CoreFoundation) Loading Preferences From User Session CFPrefsD
2026-07-05 17:25:18.467627+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found custom inputView: <(null): 0x0>, customInputViewController: <(null): 0x0>
2026-07-05 17:25:18.467733+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, found inputAccessoryView: <(null): 0x0>
2026-07-05 17:25:18.468076+0000 0x10d85    Default     0x0                  25274  0    rayforge-app: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] _inputViewsForResponder, responderRequiresKeyboard 0 (automaticKeyboardEnabled: 1, activeInstance: <(null): 0x0>, self.isOnScreen: 0, requiresKBWhenFirstResponder: 0)
